            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2421830.500000000, A.D. 1918-Aug-25 00:00:00.0000, -7.804666042004492E-02,  5.125319114357032E+00, -1.909634932340880E-02,
2421840.500000000, A.D. 1918-Sep-04 00:00:00.0000, -1.543597250183251E-01,  5.127101171676116E+00, -1.739243739013099E-02,
2421850.500000000, A.D. 1918-Sep-14 00:00:00.0000, -2.306398117669665E-01,  5.127762159893567E+00, -1.568474462221042E-02,
2421860.500000000, A.D. 1918-Sep-24 00:00:00.0000, -3.068662312839219E-01,  5.127305491325880E+00, -1.397356408519901E-02,
2421870.500000000, A.D. 1918-Oct-04 00:00:00.0000, -3.830295994783040E-01,  5.125730967301380E+00, -1.225944850801735E-02,
2421880.500000000, A.D. 1918-Oct-14 00:00:00.0000, -4.591061675057133E-01,  5.123044226022771E+00, -1.054258141922093E-02,
2421890.500000000, A.D. 1918-Oct-24 00:00:00.0000, -5.350845977415819E-01,  5.119246184916216E+00, -8.823477224730713E-03,
2421900.500000000, A.D. 1918-Nov-03 00:00:00.0000, -6.109475505969622E-01,  5.114340615320407E+00, -7.102468331113056E-03,
2421910.500000000, A.D. 1918-Nov-13 00:00:00.0000, -6.866753008216356E-01,  5.108331164433537E+00, -5.379884588553111E-03,
2421920.500000000, A.D. 1918-Nov-23 00:00:00.0000, -7.622593152749128E-01,  5.101220143285635E+00, -3.656232848286776E-03,
2421930.500000000, A.D. 1918-Dec-03 00:00:00.0000, -8.376753099390405E-01,  5.093013522311526E+00, -1.931705095977395E-03,
2421940.500000000, A.D. 1918-Dec-13 00:00:00.0000, -9.129133694483654E-01,  5.083713197644621E+00, -2.068288792395723E-04,
2421950.500000000, A.D. 1918-Dec-23 00:00:00.0000, -9.879566318600994E-01,  5.073325130904894E+00,  1.518106082525951E-03,
2421960.500000000, A.D. 1919-Jan-02 00:00:00.0000, -1.062784810293411E+00,  5.061853206603841E+00,  3.242761723102085E-03,
2421970.500000000, A.D. 1919-Jan-12 00:00:00.0000, -1.137391104798428E+00,  5.049300845586451E+00,  4.966619447740021E-03,
2421980.500000000, A.D. 1919-Jan-22 00:00:00.0000, -1.211751389719930E+00,  5.035675719585369E+00,  6.689522368039096E-03,
2421990.500000000, A.D. 1919-Feb-01 00:00:00.0000, -1.285855708210665E+00,  5.020980241600251E+00,  8.410941104046502E-03,
2422000.500000000, A.D. 1919-Feb-11 00:00:00.0000, -1.359688965755948E+00,  5.005221466903259E+00,  1.013057620621457E-02,
2422010.500000000, A.D. 1919-Feb-21 00:00:00.0000, -1.433230575807762E+00,  4.988405048547415E+00,  1.184813727184567E-02,
2422020.500000000, A.D. 1919-Mar-03 00:00:00.0000, -1.506474086317176E+00,  4.970534705492484E+00,  1.356309106220584E-02,
2422030.500000000, A.D. 1919-Mar-13 00:00:00.0000, -1.579397014524127E+00,  4.951618998057245E+00,  1.527526981682739E-02,
2422040.500000000, A.D. 1919-Mar-23 00:00:00.0000, -1.651989190103466E+00,  4.931662318171733E+00,  1.698420200780606E-02,
2422050.500000000, A.D. 1919-Apr-02 00:00:00.0000, -1.724236240918420E+00,  4.910671655440388E+00,  1.868955854344038E-02,
2422060.500000000, A.D. 1919-Apr-12 00:00:00.0000, -1.796118919590854E+00,  4.888654065850323E+00,  2.039106476282513E-02,
2422070.500000000, A.D. 1919-Apr-22 00:00:00.0000, -1.867630491190389E+00,  4.865614985799858E+00,  2.208823741650216E-02,
2422080.500000000, A.D. 1919-May-02 00:00:00.0000, -1.938749344934056E+00,  4.841562408255252E+00,  2.378086256376621E-02,
2422090.500000000, A.D. 1919-May-12 00:00:00.0000, -2.009466717856650E+00,  4.816502696513009E+00,  2.546850701657668E-02,
2422100.500000000, A.D. 1919-May-22 00:00:00.0000, -2.079768044057366E+00,  4.790443936678138E+00,  2.715087185342345E-02,
2422110.500000000, A.D. 1919-Jun-01 00:00:00.0000, -2.149635078577791E+00,  4.763392986148802E+00,  2.882765170529886E-02,
2422120.500000000, A.D. 1919-Jun-11 00:00:00.0000, -2.219062318594515E+00,  4.735357495887658E+00,  3.049841327240962E-02,
2422130.500000000, A.D. 1919-Jun-21 00:00:00.0000, -2.288027762534211E+00,  4.706345748922334E+00,  3.216294988771276E-02,
2422140.500000000, A.D. 1919-Jul-01 00:00:00.0000, -2.356524061598572E+00,  4.676364368795691E+00,  3.382081052287684E-02,
2422150.500000000, A.D. 1919-Jul-11 00:00:00.0000, -2.424537827504560E+00,  4.645423355430965E+00,  3.547173968876066E-02,
2422160.500000000, A.D. 1919-Jul-21 00:00:00.0000, -2.492050412625315E+00,  4.613529836173815E+00,  3.711544347452314E-02,
2422170.500000000, A.D. 1919-Jul-31 00:00:00.0000, -2.559057989590413E+00,  4.580692106239518E+00,  3.875148125861725E-02,
2422180.500000000, A.D. 1919-Aug-10 00:00:00.0000, -2.625539215583257E+00,  4.546919906023729E+00,  4.037968364380923E-02,
2422190.500000000, A.D. 1919-Aug-20 00:00:00.0000, -2.691486561041988E+00,  4.512220150273258E+00,  4.199961040807601E-02,
2422200.500000000, A.D. 1919-Aug-30 00:00:00.0000, -2.756888665290577E+00,  4.476603284958816E+00,  4.361098932656377E-02,
2422210.500000000, A.D. 1919-Sep-09 00:00:00.0000, -2.821727219507955E+00,  4.440078052629076E+00,  4.521357890999723E-02,
2422220.500000000, A.D. 1919-Sep-19 00:00:00.0000, -2.885998540544116E+00,  4.402653065199448E+00,  4.680694668147674E-02,
2422230.500000000, A.D. 1919-Sep-29 00:00:00.0000, -2.949683124628034E+00,  4.364338372070070E+00,  4.839090670816244E-02,
2422240.500000000, A.D. 1919-Oct-09 00:00:00.0000, -3.012773495150684E+00,  4.325142657912580E+00,  4.996508204143608E-02,
2422250.500000000, A.D. 1919-Oct-19 00:00:00.0000, -3.075258899872694E+00,  4.285076033617709E+00,  5.152918065809643E-02,
2422260.500000000, A.D. 1919-Oct-29 00:00:00.0000, -3.137122831934032E+00,  4.244147974210406E+00,  5.308296485418196E-02,
2422270.500000000, A.D. 1919-Nov-08 00:00:00.0000, -3.198361619934690E+00,  4.202368931278040E+00,  5.462607010689730E-02,
2422280.500000000, A.D. 1919-Nov-18 00:00:00.0000, -3.258956446520538E+00,  4.159748188307174E+00,  5.615827682686268E-02,
2422290.500000000, A.D. 1919-Nov-28 00:00:00.0000, -3.318901417367192E+00,  4.116295755617140E+00,  5.767923691764602E-02,
2422300.500000000, A.D. 1919-Dec-08 00:00:00.0000, -3.378185799421989E+00,  4.072022807212171E+00,  5.918869971326451E-02,
2422310.500000000, A.D. 1919-Dec-18 00:00:00.0000, -3.436794052520091E+00,  4.026938108008494E+00,  6.068639608175293E-02,
2422320.500000000, A.D. 1919-Dec-28 00:00:00.0000, -3.494724146325610E+00,  3.981053925676696E+00,  6.217200867349134E-02,
2422330.500000000, A.D. 1920-Jan-07 00:00:00.0000, -3.551957055860410E+00,  3.934380015778204E+00,  6.364534457052594E-02,
2422340.500000000, A.D. 1920-Jan-17 00:00:00.0000, -3.608487955436324E+00,  3.886926151132188E+00,  6.510604029155399E-02,
2422350.500000000, A.D. 1920-Jan-27 00:00:00.0000, -3.664307635982209E+00,  3.838704977271062E+00,  6.655388210445123E-02,
2422360.500000000, A.D. 1920-Feb-06 00:00:00.0000, -3.719400291462764E+00,  3.789725406163328E+00,  6.798862048545237E-02,
2422370.500000000, A.D. 1920-Feb-16 00:00:00.0000, -3.773765472045867E+00,  3.739999847874457E+00,  6.940993042136122E-02,
2422380.500000000, A.D. 1920-Feb-26 00:00:00.0000, -3.827385359288208E+00,  3.689539343346507E+00,  7.081765733344175E-02,
2422390.500000000, A.D. 1920-Mar-07 00:00:00.0000, -3.880254725259517E+00,  3.638353987799841E+00,  7.221146656204498E-02,
2422400.500000000, A.D. 1920-Mar-17 00:00:00.0000, -3.932366198873746E+00,  3.586456308447707E+00,  7.359112358466592E-02,
2422410.500000000, A.D. 1920-Mar-27 00:00:00.0000, -3.983704786359272E+00,  3.533856440730071E+00,  7.495642351527455E-02,
2422420.500000000, A.D. 1920-Apr-06 00:00:00.0000, -4.034270043087213E+00,  3.480567035351893E+00,  7.630706267053947E-02,
2422430.500000000, A.D. 1920-Apr-16 00:00:00.0000, -4.084046161597583E+00,  3.426598959653908E+00,  7.764286486351912E-02,
2422440.500000000, A.D. 1920-Apr-26 00:00:00.0000, -4.133028249874406E+00,  3.371964006991809E+00,  7.896356522304143E-02,
2422450.500000000, A.D. 1920-May-06 00:00:00.0000, -4.181209177633625E+00,  3.316674336585420E+00,  8.026892528292109E-02,
2422460.500000000, A.D. 1920-May-16 00:00:00.0000, -4.228575837644533E+00,  3.260740064464287E+00,  8.155872786120015E-02,
2422470.500000000, A.D. 1920-May-26 00:00:00.0000, -4.275128094696780E+00,  3.204175545295618E+00,  8.283274028578712E-02,
2422480.500000000, A.D. 1920-Jun-05 00:00:00.0000, -4.320850750236028E+00,  3.146990768493497E+00,  8.409076263087749E-02,
2422490.500000000, A.D. 1920-Jun-15 00:00:00.0000, -4.365740625936332E+00,  3.089198341090912E+00,  8.533255175349296E-02,
2422500.500000000, A.D. 1920-Jun-25 00:00:00.0000, -4.409790719382698E+00,  3.030811637176299E+00,  8.655792531688171E-02,
2422510.500000000, A.D. 1920-Jul-05 00:00:00.0000, -4.452988556588017E+00,  2.971839691717543E+00,  8.776663645158979E-02,
2422520.500000000, A.D. 1920-Jul-15 00:00:00.0000, -4.495335795871743E+00,  2.912298028951810E+00,  8.895848557986033E-02,
2422530.500000000, A.D. 1920-Jul-25 00:00:00.0000, -4.536817369578298E+00,  2.852197193038115E+00,  9.013330862397950E-02,
2422540.500000000, A.D. 1920-Aug-04 00:00:00.0000, -4.577430913630139E+00,  2.791549244649015E+00,  9.129085153226271E-02,
2422550.500000000, A.D. 1920-Aug-14 00:00:00.0000, -4.617171141826520E+00,  2.730368742899516E+00,  9.243096697765533E-02,
2422560.500000000, A.D. 1920-Aug-24 00:00:00.0000, -4.656025305963085E+00,  2.668664919803657E+00,  9.355343852530845E-02,
2422570.500000000, A.D. 1920-Sep-03 00:00:00.0000, -4.693996247098709E+00,  2.606452900215081E+00,  9.465805479080493E-02,
2422580.500000000, A.D. 1920-Sep-13 00:00:00.0000, -4.731070583667173E+00,  2.543744103206480E+00,  9.574467868205896E-02,
2422590.500000000, A.D. 1920-Sep-23 00:00:00.0000, -4.767245579964448E+00,  2.480550994243985E+00,  9.681309778815989E-02,
2422600.500000000, A.D. 1920-Oct-03 00:00:00.0000, -4.802517537195266E+00,  2.416887719009045E+00,  9.786314743181858E-02,
2422610.500000000, A.D. 1920-Oct-13 00:00:00.0000, -4.836874811726886E+00,  2.352764471610528E+00,  9.889465126238423E-02,
2422620.500000000, A.D. 1920-Oct-23 00:00:00.0000, -4.870319921511808E+00,  2.288196596333559E+00,  9.990743091966238E-02,
2422630.500000000, A.D. 1920-Nov-02 00:00:00.0000, -4.902841450565233E+00,  2.223194749573355E+00,  1.009013160178301E-01,
2422640.500000000, A.D. 1920-Nov-12 00:00:00.0000, -4.934437427124434E+00,  2.157772831544533E+00,  1.018761580518403E-01,
2422650.500000000, A.D. 1920-Nov-22 00:00:00.0000, -4.965104188023440E+00,  2.091944820158593E+00,  1.028318076265829E-01,
2422660.500000000, A.D. 1920-Dec-02 00:00:00.0000, -4.994831899621902E+00,  2.025720416977878E+00,  1.037680690438956E-01,
2422670.500000000, A.D. 1920-Dec-12 00:00:00.0000, -5.023623478921944E+00,  1.959116527884102E+00,  1.046848360520148E-01,
2422680.500000000, A.D. 1920-Dec-22 00:00:00.0000, -5.051467868839733E+00,  1.892142838342064E+00,  1.055819215381576E-01,
2422690.500000000, A.D. 1921-Jan-01 00:00:00.0000, -5.078364905003707E+00,  1.824813377674907E+00,  1.064591814589071E-01,
2422700.500000000, A.D. 1921-Jan-11 00:00:00.0000, -5.104311365272485E+00,  1.757143452912460E+00,  1.073165309183609E-01,
2422710.500000000, A.D. 1921-Jan-21 00:00:00.0000, -5.129297770238123E+00,  1.689141687337718E+00,  1.081537563556259E-01,
2422720.500000000, A.D. 1921-Jan-31 00:00:00.0000, -5.153328713063733E+00,  1.620825637532593E+00,  1.089707751379953E-01,
2422730.500000000, A.D. 1921-Feb-10 00:00:00.0000, -5.176393432206305E+00,  1.552205568553160E+00,  1.097674406100223E-01,
2422740.500000000, A.D. 1921-Feb-20 00:00:00.0000, -5.198492265994404E+00,  1.483294601506897E+00,  1.105435958438627E-01,
2422750.500000000, A.D. 1921-Mar-02 00:00:00.0000, -5.219623954264922E+00,  1.414108811150780E+00,  1.112991807919112E-01,
2422760.500000000, A.D. 1921-Mar-12 00:00:00.0000, -5.239778963999818E+00,  1.344657233619009E+00,  1.120340243903714E-01,
2422770.500000000, A.D. 1921-Mar-22 00:00:00.0000, -5.258962541255371E+00,  1.274956813552973E+00,  1.127480387769784E-01,
2422780.500000000, A.D. 1921-Apr-01 00:00:00.0000, -5.277165783339630E+00,  1.205018293353548E+00,  1.134410936280750E-01,
2422790.500000000, A.D. 1921-Apr-11 00:00:00.0000, -5.294388658685068E+00,  1.134855145563575E+00,  1.141130771550301E-01,
2422800.500000000, A.D. 1921-Apr-21 00:00:00.0000, -5.310631234090674E+00,  1.064482685253936E+00,  1.147639099050996E-01,
2422810.500000000, A.D. 1921-May-01 00:00:00.0000, -5.325885531490714E+00,  9.939106543894378E-01,  1.153934528604109E-01,
2422820.500000000, A.D. 1921-May-11 00:00:00.0000, -5.340156269869292E+00,  9.231564425223114E-01,  1.160016685719867E-01,
2422830.500000000, A.D. 1921-May-21 00:00:00.0000, -5.353436165515460E+00,  8.522296978761124E-01,  1.165883917709735E-01,
2422840.500000000, A.D. 1921-May-31 00:00:00.0000, -5.365726190549290E+00,  7.811449113898143E-01,  1.171535615246973E-01,
2422850.500000000, A.D. 1921-Jun-10 00:00:00.0000, -5.377026300823133E+00,  7.099173012081073E-01,  1.176971235203786E-01,
2422860.500000000, A.D. 1921-Jun-20 00:00:00.0000, -5.387330322149888E+00,  6.385556817285241E-01,  1.182189103475755E-01,
2422870.500000000, A.D. 1921-Jun-30 00:00:00.0000, -5.396643618376567E+00,  5.670789406762430E-01,  1.187189578193082E-01,
2422880.500000000, A.D. 1921-Jul-10 00:00:00.0000, -5.404958963574513E+00,  4.954959763342962E-01,  1.191971010451377E-01,
2422890.500000000, A.D. 1921-Jul-20 00:00:00.0000, -5.412278907154845E+00,  4.238207841696976E-01,  1.196532690220997E-01,
2422900.500000000, A.D. 1921-Jul-30 00:00:00.0000, -5.418604092665881E+00,  3.520697803584314E-01,  1.200874686968567E-01,
2422910.500000000, A.D. 1921-Aug-09 00:00:00.0000, -5.423928593555229E+00,  2.802506920450822E-01,  1.204995211115913E-01,
2422920.500000000, A.D. 1921-Aug-19 00:00:00.0000, -5.428259408376569E+00,  2.083826094334900E-01,  1.208894766997739E-01,
2422930.500000000, A.D. 1921-Aug-29 00:00:00.0000, -5.431589834664027E+00,  1.364752261576890E-01,  1.212572212253095E-01,
2422940.500000000, A.D. 1921-Sep-08 00:00:00.0000, -5.433922459896981E+00,  6.454150253215502E-02,  1.216026767279855E-01,
2422950.500000000, A.D. 1921-Sep-18 00:00:00.0000, -5.435259834499407E+00, -7.401936890393323E-03,  1.219258600431119E-01,
2422960.500000000, A.D. 1921-Sep-28 00:00:00.0000, -5.435596327920092E+00, -7.934692590562366E-02,  1.222266354704938E-01,
2422970.500000000, A.D. 1921-Oct-08 00:00:00.0000, -5.434939261812361E+00, -1.512751256446714E-01,  1.225050532243298E-01,
2422980.500000000, A.D. 1921-Oct-18 00:00:00.0000, -5.433283962015898E+00, -2.231766109872882E-01,  1.227610100876181E-01,
2422990.500000000, A.D. 1921-Oct-28 00:00:00.0000, -5.430632649993923E+00, -2.950379271544546E-01,  1.229944828074529E-01,
2423000.500000000, A.D. 1921-Nov-07 00:00:00.0000, -5.426988683828231E+00, -3.668434754874536E-01,  1.232054700048397E-01,
2423010.500000000, A.D. 1921-Nov-17 00:00:00.0000, -5.422348303607757E+00, -4.385848731828064E-01,  1.233938502037690E-01,
2423020.500000000, A.D. 1921-Nov-27 00:00:00.0000, -5.416718369509695E+00, -5.102432217637110E-01,  1.235597322961789E-01,
2423030.500000000, A.D. 1921-Dec-07 00:00:00.0000, -5.410095585951389E+00, -5.818098077946960E-01,  1.237029824902370E-01,
2423040.500000000, A.D. 1921-Dec-17 00:00:00.0000, -5.402483377191479E+00, -6.532704329972110E-01,  1.238236208375906E-01,
2423050.500000000, A.D. 1921-Dec-27 00:00:00.0000, -5.393884729946386E+00, -7.246094010372299E-01,  1.239216854882946E-01,
2423060.500000000, A.D. 1922-Jan-06 00:00:00.0000, -5.384297459116688E+00, -7.958197268351443E-01,  1.239970159571949E-01,
2423070.500000000, A.D. 1922-Jan-16 00:00:00.0000, -5.373729386532463E+00, -8.668813714839507E-01,  1.240497818850496E-01,
2423080.500000000, A.D. 1922-Jan-26 00:00:00.0000, -5.362177243912988E+00, -9.377860575491468E-01,  1.240798665631441E-01,
2423090.500000000, A.D. 1922-Feb-05 00:00:00.0000, -5.349645826315454E+00, -1.008520446938995E+00,  1.240872745848881E-01,
2423100.500000000, A.D. 1922-Feb-15 00:00:00.0000, -5.336138916276784E+00, -1.079067719597214E+00,  1.240721056776119E-01,
2423110.500000000, A.D. 1922-Feb-25 00:00:00.0000, -5.321654334493600E+00, -1.149421911951969E+00,  1.240341964015026E-01,
2423120.500000000, A.D. 1922-Mar-07 00:00:00.0000, -5.306201391756930E+00, -1.219563420640291E+00,  1.239737137700739E-01,
2423130.500000000, A.D. 1922-Mar-17 00:00:00.0000, -5.289777765569048E+00, -1.289483133363340E+00,  1.238905922798893E-01,
2423140.500000000, A.D. 1922-Mar-27 00:00:00.0000, -5.272388060526803E+00, -1.359168621209993E+00,  1.237848420930955E-01,
2423150.500000000, A.D. 1922-Apr-06 00:00:00.0000, -5.254037763288972E+00, -1.428603223680123E+00,  1.236565669359226E-01,
2423160.500000000, A.D. 1922-Apr-16 00:00:00.0000, -5.234725196374987E+00, -1.497780508660207E+00,  1.235056483723230E-01,
2423170.500000000, A.D. 1922-Apr-26 00:00:00.0000, -5.214459578419000E+00, -1.566681822556484E+00,  1.233322548505691E-01,
2423180.500000000, A.D. 1922-May-06 00:00:00.0000, -5.193240781439937E+00, -1.635298261207637E+00,  1.231363179161665E-01,
2423190.500000000, A.D. 1922-May-16 00:00:00.0000, -5.171073361253662E+00, -1.703616770434874E+00,  1.229179079458912E-01,
2423200.500000000, A.D. 1922-May-26 00:00:00.0000, -5.147963135604929E+00, -1.771621674966861E+00,  1.226771231836079E-01,
2423210.500000000, A.D. 1922-Jun-05 00:00:00.0000, -5.123910378796287E+00, -1.839306699268655E+00,  1.224138485359084E-01,
2423220.500000000, A.D. 1922-Jun-15 00:00:00.0000, -5.098923842277013E+00, -1.906652647420664E+00,  1.221283139851039E-01,
2423230.500000000, A.D. 1922-Jun-25 00:00:00.0000, -5.073004482257145E+00, -1.973652028719115E+00,  1.218204205923150E-01,
2423240.500000000, A.D. 1922-Jul-05 00:00:00.0000, -5.046158417351571E+00, -2.040291451630396E+00,  1.214902670532222E-01,
2423250.500000000, A.D. 1922-Jul-15 00:00:00.0000, -5.018391079991888E+00, -2.106554825272130E+00,  1.211380081997269E-01,
2423260.500000000, A.D. 1922-Jul-25 00:00:00.0000, -4.989703947678877E+00, -2.172437419858488E+00,  1.207634934941490E-01,
2423270.500000000, A.D. 1922-Aug-04 00:00:00.0000, -4.960106832298570E+00, -2.237919340077136E+00,  1.203669999251524E-01,
2423280.500000000, A.D. 1922-Aug-14 00:00:00.0000, -4.929600674109419E+00, -2.302993378464609E+00,  1.199484551363326E-01,
2423290.500000000, A.D. 1922-Aug-24 00:00:00.0000, -4.898192822413584E+00, -2.367647434929984E+00,  1.195079324633483E-01,
2423300.500000000, A.D. 1922-Sep-03 00:00:00.0000, -4.865889807101181E+00, -2.431864421685059E+00,  1.190456450172076E-01,
2423310.500000000, A.D. 1922-Sep-13 00:00:00.0000, -4.832692987565868E+00, -2.495640291919419E+00,  1.185614578670179E-01,
2423320.500000000, A.D. 1922-Sep-23 00:00:00.0000, -4.798613261320573E+00, -2.558956069737111E+00,  1.180556370102664E-01,
2423330.500000000, A.D. 1922-Oct-03 00:00:00.0000, -4.763652767742568E+00, -2.621803879885944E+00,  1.175281551396024E-01,
2423340.500000000, A.D. 1922-Oct-13 00:00:00.0000, -4.727818572127895E+00, -2.684172531620045E+00,  1.169790960454571E-01,
2423350.500000000, A.D. 1922-Oct-23 00:00:00.0000, -4.691118796013831E+00, -2.746045504685757E+00,  1.164086683583693E-01,
2423360.500000000, A.D. 1922-Nov-02 00:00:00.0000, -4.653555670976933E+00, -2.807418152322836E+00,  1.158167869052086E-01,
2423370.500000000, A.D. 1922-Nov-12 00:00:00.0000, -4.615139564009457E+00, -2.868272394567665E+00,  1.152037314734856E-01,
2423380.500000000, A.D. 1922-Nov-22 00:00:00.0000, -4.575874635655553E+00, -2.928601030487341E+00,  1.145694604008239E-01,
2423390.500000000, A.D. 1922-Dec-02 00:00:00.0000, -4.535768239145283E+00, -2.988392370089624E+00,  1.139141120310226E-01,
2423400.500000000, A.D. 1922-Dec-12 00:00:00.0000, -4.494828539367832E+00, -3.047630905310871E+00,  1.132378970065381E-01,
2423410.500000000, A.D. 1922-Dec-22 00:00:00.0000, -4.453059873391460E+00, -3.106312451399577E+00,  1.125407250641278E-01,
2423420.500000000, A.D. 1923-Jan-01 00:00:00.0000, -4.410472240069712E+00, -3.164418258883274E+00,  1.118229460135726E-01,
2423430.500000000, A.D. 1923-Jan-11 00:00:00.0000, -4.367070387029955E+00, -3.221942569549626E+00,  1.110844971596319E-01,
