            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2421910.500000000, A.D. 1918-Nov-13 00:00:00.0000,  3.790729135804471E+00, -1.339149214820878E-01, -1.374713224412717E+00, -1.845767116129530E-03,  8.306909785304567E-03,  2.730535836031724E-03,
2421920.500000000, A.D. 1918-Nov-23 00:00:00.0000,  3.771411124654204E+00, -5.082310024834511E-02, -1.347097207814887E+00, -2.018318245037260E-03,  8.310836458127220E-03,  2.792684436350479E-03,
2421930.500000000, A.D. 1918-Dec-03 00:00:00.0000,  3.750353112475781E+00,  3.228916872995120E-02, -1.318859267768780E+00, -2.193766715991904E-03,  8.310971243397209E-03,  2.854913295114607E-03,
2421940.500000000, A.D. 1918-Dec-13 00:00:00.0000,  3.727526153623758E+00,  1.153831137197001E-01, -1.289998824543089E+00, -2.372105994535021E-03,  8.307142555662901E-03,  2.917177241117407E-03,
2421950.500000000, A.D. 1918-Dec-23 00:00:00.0000,  3.702901398162370E+00,  1.984182167015254E-01, -1.260515768487066E+00, -2.553323373702066E-03,  8.299172723021116E-03,  2.979427394150061E-03,
2421960.500000000, A.D. 1919-Jan-02 00:00:00.0000,  3.676450156648247E+00,  2.813521525666565E-01, -1.230410498191832E+00, -2.737399354918707E-03,  8.286878005793287E-03,  3.041610949411375E-03,
2421970.500000000, A.D. 1919-Jan-12 00:00:00.0000,  3.648143971333374E+00,  3.641407286896706E-01, -1.199683960846743E+00, -2.924306983444784E-03,  8.270068652968615E-03,  3.103670954521616E-03,
2421980.500000000, A.D. 1919-Jan-22 00:00:00.0000,  3.617954694219887E+00,  4.467378252707055E-01, -1.168337694844339E+00, -3.114011143004991E-03,  8.248549001244465E-03,  3.165546083348761E-03,
2421990.500000000, A.D. 1919-Feb-01 00:00:00.0000,  3.585854572377808E+00,  5.290953369170878E-01, -1.136373874658117E+00, -3.306467808036374E-03,  8.222117624792490E-03,  3.227170407622883E-03,
2422000.500000000, A.D. 1919-Feb-11 00:00:00.0000,  3.551816340955752E+00,  6.111631159959949E-01, -1.103795358009546E+00, -3.501623253250474E-03,  8.190567540571281E-03,  3.288473168008787E-03,
2422010.500000000, A.D. 1919-Feb-21 00:00:00.0000,  3.515813324295692E+00,  6.928889183454484E-01, -1.070605735311977E+00, -3.699413223880518E-03,  8.153686476129690E-03,  3.349378548262245E-03,
2422020.500000000, A.D. 1919-Mar-03 00:00:00.0000,  3.477819545529320E+00,  7.742183520167936E-01, -1.036809381344888E+00, -3.899762069353152E-03,  8.111257209919247E-03,  3.409805455318639E-03,
2422030.500000000, A.D. 1919-Mar-13 00:00:00.0000,  3.437809845018054E+00,  8.550948298257545E-01, -1.002411509092137E+00, -4.102581841002107E-03,  8.063057994122883E-03,  3.469667306618684E-03,
2422040.500000000, A.D. 1919-Mar-23 00:00:00.0000,  3.395760007985112E+00,  9.354595265789359E-01, -9.674182256609342E-01, -4.307771356644377E-03,  8.008863068633085E-03,  3.528871827220358E-03,
2422050.500000000, A.D. 1919-Apr-02 00:00:00.0000,  3.351646901664950E+00,  1.015251341945450E+00, -9.318365901723340E-01, -4.515215231577172E-03,  7.948443277693062E-03,  3.587320858294002E-03,
2422060.500000000, A.D. 1919-Apr-12 00:00:00.0000,  3.305448622317754E+00,  1.094406870022869E+00, -8.956746735028909E-01, -4.724782876525392E-03,  7.881566791948551E-03,  3.644910179748028E-03,
2422070.500000000, A.D. 1919-Apr-22 00:00:00.0000,  3.257144652358408E+00,  1.172860376671180E+00, -8.589416196870993E-01, -4.936327479331816E-03,  7.807999942359509E-03,  3.701529356861755E-03,
2422080.500000000, A.D. 1919-May-02 00:00:00.0000,  3.206716027709842E+00,  1.250543785804802E+00, -8.216477087097551E-01, -5.149684979375249E-03,  7.727508179772516E-03,  3.757061616309887E-03,
2422090.500000000, A.D. 1919-May-12 00:00:00.0000,  3.154145515415153E+00,  1.327386675948355E+00, -7.838044203713288E-01, -5.364673043250827E-03,  7.639857169525420E-03,  3.811383756537403E-03,
2422100.500000000, A.D. 1919-May-22 00:00:00.0000,  3.099417801436230E+00,  1.403316288449816E+00, -7.454244988514798E-01, -5.581090053961175E-03,  7.544814029775125E-03,  3.864366098851899E-03,
2422110.500000000, A.D. 1919-Jun-01 00:00:00.0000,  3.042519688437250E+00,  1.478257548830920E+00, -7.065220175305120E-01, -5.798714127045111E-03,  7.442148721897110E-03,  3.915872485851500E-03,
2422120.500000000, A.D. 1919-Jun-11 00:00:00.0000,  2.983440303211480E+00,  1.552133102827089E+00, -6.671124435610082E-01, -6.017302168725482E-03,  7.331635598430308E-03,  3.965760334298550E-03,
2422130.500000000, A.D. 1919-Jun-21 00:00:00.0000,  2.922171313222355E+00,  1.624863368702167E+00, -6.272127015986086E-01, -6.236588999643246E-03,  7.213055111027118E-03,  4.013880752238006E-03,
2422140.500000000, A.D. 1919-Jul-01 00:00:00.0000,  2.858707151484803E+00,  1.696366607489318E+00, -5.868412360056624E-01, -6.456286564574166E-03,  7.086195689745259E-03,  4.060078727859002E-03,
2422150.500000000, A.D. 1919-Jul-11 00:00:00.0000,  2.793045248876461E+00,  1.766559012885175E+00, -5.460180707894018E-01, -6.676083241030595E-03,  6.950855792206341E-03,  4.104193395408241E-03,
2422160.500000000, A.D. 1919-Jul-21 00:00:00.0000,  2.725186272723390E+00,  1.835354822446177E+00, -5.047648664444115E-01, -6.895643281604832E-03,  6.806846114956047E-03,  4.146058390246588E-03,
2422170.500000000, A.D. 1919-Jul-31 00:00:00.0000,  2.655134370175973E+00,  1.902666451712550E+00, -4.631049727641868E-01, -7.114606417487715E-03,  6.653991966934481E-03,  4.185502301053529E-03,
2422180.500000000, A.D. 1919-Aug-10 00:00:00.0000,  2.582897414636108E+00,  1.968404652843950E+00, -4.210634766154863E-01, -7.332587649613032E-03,  6.492135796344052E-03,  4.222349226353657E-03,
2422190.500000000, A.D. 1919-Aug-20 00:00:00.0000,  2.508487253207243E+00,  2.032478699235128E+00, -3.786672435941373E-01, -7.549177258180152E-03,  6.321139857222548E-03,  4.256419442885137E-03,
2422200.500000000, A.D. 1919-Aug-30 00:00:00.0000,  2.431919952827561E+00,  2.094796597425836E+00, -3.359449524106813E-01, -7.763941061507496E-03,  6.140888998514776E-03,  4.287530192186424E-03,
2422210.500000000, A.D. 1919-Sep-09 00:00:00.0000,  2.353216042447960E+00,  2.155265327420353E+00, -2.929271207989407E-01, -7.976420952995181E-03,  5.951293551920952E-03,  4.315496590121281E-03,
2422220.500000000, A.D. 1919-Sep-19 00:00:00.0000,  2.272400748308640E+00,  2.213791112230898E+00, -2.496461216951444E-01, -8.186135751570289E-03,  5.752292282690062E-03,  4.340132664113133E-03,
2422230.500000000, A.D. 1919-Sep-29 00:00:00.0000,  2.189504218992963E+00,  2.270279717130452E+00, -2.061361883943634E-01, -8.392582398105364E-03,  5.543855377490455E-03,  4.361252520008900E-03,
2422240.500000000, A.D. 1919-Oct-09 00:00:00.0000,  2.104561736757191E+00,  2.324636778820049E+00, -1.624334074060910E-01, -8.595237506872487E-03,  5.325987428605039E-03,  4.378671635080946E-03,
2422250.500000000, A.D. 1919-Oct-19 00:00:00.0000,  2.017613911440013E+00,  2.376768164140977E+00, -1.185756977518999E-01, -8.793559303993666E-03,  5.098730349006608E-03,  4.392208276193718E-03,
2422260.500000000, A.D. 1919-Oct-29 00:00:00.0000,  1.928706852942184E+00,  2.426580357360500E+00, -7.460277547997907E-02, -8.986989977971529E-03,  4.862166162331615E-03,  4.401685036610281E-03,
2422270.500000000, A.D. 1919-Nov-08 00:00:00.0000,  1.837892318068991E+00,  2.473980874484168E+00, -3.055610226691014E-02, -9.174958458916138E-03,  4.616419608532791E-03,  4.406930479356274E-03,
2422280.500000000, A.D. 1919-Nov-18 00:00:00.0000,  1.745227827406309E+00,  2.518878702470285E+00,  1.352118288004952E-02, -9.356883631842014E-03,  4.361660509581261E-03,  4.407780870676690E-03,
2422290.500000000, A.D. 1919-Nov-28 00:00:00.0000,  1.650776747944256E+00,  2.561184760664728E+00,  5.758434962364881E-02, -9.532177970215201E-03,  4.098105837516898E-03,  4.404081983600721E-03,
2422300.500000000, A.D. 1919-Dec-08 00:00:00.0000,  1.554608337373414E+00,  2.600812381152242E+00,  1.015871805884460E-01, -9.700251562687834E-03,  3.826021417257835E-03,  4.395690948379737E-03,
2422310.500000000, A.D. 1919-Dec-18 00:00:00.0000,  1.456797746264921E+00,  2.637677803967027E+00,  1.454820942783747E-01, -9.860516506570036E-03,  3.545723181428414E-03,  4.382478122370481E-03,
2422320.500000000, A.D. 1919-Dec-28 00:00:00.0000,  1.357425974574191E+00,  2.671700682337719E+00,  1.892202866688034E-01, -1.001239164143742E-02,  3.257577916694296E-03,  4.364328950029073E-03,
2422330.500000000, A.D. 1920-Jan-07 00:00:00.0000,  1.256579779400516E+00,  2.702804592677089E+00,  2.327518912132522E-01, -1.015530755159978E-02,  2.962003454369806E-03,  4.341145779806019E-03,
2422340.500000000, A.D. 1920-Jan-17 00:00:00.0000,  1.154351531639423E+00,  2.730917543385001E+00,  2.760261566500169E-01, -1.028871177575395E-02,  2.659468232782353E-03,  4.312849601074822E-03,
2422350.500000000, A.D. 1920-Jan-27 00:00:00.0000,  1.050839019785783E+00,  2.755972475953278E+00,  3.189916416222229E-01, -1.041207415312155E-02,  2.350490190012165E-03,  4.279381663458302E-03,
2422360.500000000, A.D. 1920-Feb-06 00:00:00.0000,  9.461451999623051E-01,  2.777907751526903E+00,  3.615964247403515E-01, -1.052489221677259E-02,  2.035634958388590E-03,  4.240704939451363E-03,
2422370.500000000, A.D. 1920-Feb-16 00:00:00.0000,  8.403778921755047E-01,  2.796667615844045E+00,  4.037883283256185E-01, -1.062669653832397E-02,  1.715513344471612E-03,  4.196805391659878E-03,
2422380.500000000, A.D. 1920-Feb-26 00:00:00.0000,  7.336494237886262E-01,  2.812202635404229E+00,  4.455151536961440E-01, -1.071705592250821E-02,  1.390778096929970E-03,  4.147693008405140E-03,
2422390.500000000, A.D. 1920-Mar-07 00:00:00.0000,  6.260762222472775E-01,  2.824470097849973E+00,  4.867249255168154E-01, -1.079558234303291E-02,  1.062119986889716E-03,  4.093402575900964E-03,
2422400.500000000, A.D. 1920-Mar-17 00:00:00.0000,  5.177783602134609E-01,  2.833434369837506E+00,  5.273661424271747E-01, -1.086193550830588E-02,  7.302632293924965E-04,  4.033994156484232E-03,
2422410.500000000, A.D. 1920-Mar-27 00:00:00.0000,  4.088790572553160E-01,  2.839067206013318E+00,  5.673880308761180E-01, -1.091582697024082E-02,  3.959602985575149E-04,  3.969553249709451E-03,
2422420.500000000, A.D. 1920-Apr-06 00:00:00.0000,  2.995041431673712E-01,  2.841348003537803E+00,  6.067407989453933E-01, -1.095702367013349E-02,  5.998623587880931E-05,  3.900190627112979E-03,
2422430.500000000, A.D. 1920-Apr-16 00:00:00.0000,  1.897814890432985E-01,  2.840263997461318E+00,  6.453758868372562E-01, -1.098535083118660E-02, -2.768674737977639E-04,  3.826041829111424E-03,
2422440.500000000, A.D. 1920-Apr-26 00:00:00.0000,  7.984041295185282E-02,  2.835810393121763E+00,  6.832462106411044E-01, -1.100069413513495E-02, -6.137993540710237E-04,  3.747266325165840E-03,
2422450.500000000, A.D. 1920-May-06 00:00:00.0000, -3.018893233823337E-02,  2.827990432888327E+00,  7.203063960617291E-01, -1.100300112814241E-02, -9.500045956105595E-04,  3.664046348398503E-03,
2422460.500000000, A.D. 1920-May-16 00:00:00.0000, -1.401761816826994E-01,  2.816815395799508E+00,  7.565129989407007E-01, -1.099228182073144E-02, -1.284681797717486E-03,  3.576585423412413E-03,
2422470.500000000, A.D. 1920-May-26 00:00:00.0000, -2.499913817924597E-01,  2.802304529900189E+00,  7.918247096316556E-01, -1.096860846887551E-02, -1.617039665390889E-03,  3.485106614574984E-03,
2422480.500000000, A.D. 1920-Jun-05 00:00:00.0000, -3.595056092066680E-01,  2.784484918379903E+00,  8.262025386117838E-01, -1.093211454358147E-02, -1.946303529797661E-03,  3.389850531902844E-03,
2422490.500000000, A.D. 1920-Jun-15 00:00:00.0000, -4.685915739673518E-01,  2.763391281898635E+00,  8.596099811051253E-01, -1.088299290612182E-02, -2.271721574271750E-03,  3.291073133051226E-03,
2422500.500000000, A.D. 1920-Jun-25 00:00:00.0000, -5.771242012821156E-01,  2.739065720509761E+00,  8.920131588555180E-01, -1.082149324320164E-02, -2.592570670290745E-03,  3.189043359627065E-03,
2422510.500000000, A.D. 1920-Jul-05 00:00:00.0000, -6.849811841220680E-01,  2.711557399678666E+00,  9.233809376669423E-01, -1.074791882747231E-02, -2.908161705293581E-03,  3.084040662506303E-03,
2422520.500000000, A.D. 1920-Jul-15 00:00:00.0000, -7.920435003160802E-01,  2.680922185868027E+00,  9.536850198055723E-01, -1.066262267180874E-02, -3.217844333235606E-03,  2.976352454870679E-03,
2422530.500000000, A.D. 1920-Jul-25 00:00:00.0000, -8.981958885964740E-01,  2.647222237737593E+00,  9.829000107545861E-01, -1.056600318406148E-02, -3.521011090496862E-03,  2.866271538836763E-03,
2422540.500000000, A.D. 1920-Aug-04 00:00:00.0000, -1.003327279150864E+00,  2.610525559610782E+00,  1.011003460340474E+00, -1.045849943086288E-02, -3.817100818074804E-03,  2.754093562624586E-03,
2422550.500000000, A.D. 1920-Aug-14 00:00:00.0000, -1.107331175274785E+00,  2.570905524357914E+00,  1.037975878805366E+00, -1.034058610997202E-02, -4.105601352197896E-03,  2.640114560174843E-03,
2422560.500000000, A.D. 1920-Aug-24 00:00:00.0000, -1.210105983691870E+00,  2.528440373076449E+00,  1.063800728853306E+00, -1.021276832800747E-02, -4.386051475239509E-03,  2.524628611777593E-03,
2422570.500000000, A.D. 1920-Sep-03 00:00:00.0000, -1.311555292103956E+00,  2.483212698913526E+00,  1.088464395039189E+00, -1.007557628571366E-02, -4.658042139086686E-03,  2.407925657127052E-03,
2422580.500000000, A.D. 1920-Sep-13 00:00:00.0000, -1.411588093522232E+00,  2.435308922191711E+00,  1.111956132159623E+00, -9.929559962627104E-03, -4.921216988763963E-03,  2.290289484962798E-03,
2422590.500000000, A.D. 1920-Sep-23 00:00:00.0000, -1.510118957815556E+00,  2.384818763555197E+00,  1.134267994468125E+00, -9.775283893596297E-03, -5.175272243951446E-03,  2.171995911550418E-03,
2422600.500000000, A.D. 1920-Oct-03 00:00:00.0000, -1.607068151898790E+00,  2.331834721346434E+00,  1.155394747734723E+00, -9.613322132335771E-03, -5.419955976985967E-03,  2.053311175189479E-03,
2422610.500000000, A.D. 1920-Oct-13 00:00:00.0000, -1.702361710737773E+00,  2.276451559003823E+00,  1.175333766377114E+00, -9.444253460291731E-03, -5.655066843106521E-03,  1.934490555678883E-03,
2422620.500000000, A.D. 1920-Oct-23 00:00:00.0000, -1.795931461908057E+00,  2.218765807583956E+00,  1.194084917908074E+00, -9.268656897728133E-03, -5.880452337048989E-03,  1.815777218360580E-03,
2422630.500000000, A.D. 1920-Nov-02 00:00:00.0000, -1.887715006978330E+00,  2.158875287797312E+00,  1.211650436947307E+00, -9.087107564059864E-03, -6.096006645382775E-03,  1.697401282463600E-03,
2422640.500000000, A.D. 1920-Nov-12 00:00:00.0000, -1.977655663382803E+00,  2.096878655247062E+00,  1.228034791015657E+00, -8.900172919636257E-03, -6.301668165523789E-03,  1.579579107782876E-03,
2422650.500000000, A.D. 1920-Nov-22 00:00:00.0000, -2.065702370709376E+00,  2.032874971844948E+00,  1.243244540244754E+00, -8.708409409884394E-03, -6.497416763160141E-03,  1.462512789097691E-03,
2422660.500000000, A.D. 1920-Dec-02 00:00:00.0000, -2.151809565501289E+00,  1.966963305676893E+00,  1.257288193022737E+00, -8.512359525450743E-03, -6.683270835052859E-03,  1.346389847354092E-03,
2422670.500000000, A.D. 1920-Dec-12 00:00:00.0000, -2.235937028739409E+00,  1.899242360972134E+00,  1.270176059482151E+00, -8.312549275371405E-03, -6.859284235798465E-03,  1.231383103071774E-03,
2422680.500000000, A.D. 1920-Dec-22 00:00:00.0000, -2.318049710051590E+00,  1.829810139195982E+00,  1.281920104519467E+00, -8.109486058625284E-03, -7.025543138048853E-03,  1.117650705636696E-03,
2422690.500000000, A.D. 1921-Jan-01 00:00:00.0000, -2.398117532629362E+00,  1.758763631644603E+00,  1.292533801837506E+00, -7.903656932371203E-03, -7.182162877710941E-03,  1.005336307414759E-03,
2422700.500000000, A.D. 1921-Jan-11 00:00:00.0000, -2.476115182715139E+00,  1.686198543509140E+00,  1.302031990390168E+00, -7.695527252460334E-03, -7.329284822326273E-03,  8.945693659895880E-04,
2422710.500000000, A.D. 1921-Jan-21 00:00:00.0000, -2.552021887234898E+00,  1.612209048953486E+00,  1.310430734391891E+00, -7.485539657807309E-03, -7.467073306610875E-03,  7.854655515700415E-04,
2422720.500000000, A.D. 1921-Jan-31 00:00:00.0000, -2.625821182886142E+00,  1.536887576354484E+00,  1.317747187851075E+00, -7.274113372439763E-03, -7.595712669318577E-03,  6.781272415126306E-04,
2422730.500000000, A.D. 1921-Feb-10 00:00:00.0000, -2.697500679713344E+00,  1.460324622554902E+00,  1.323999464412698E+00, -7.061643795836603E-03, -7.715404417768947E-03,  5.726440847783462E-04,
2422740.500000000, A.D. 1921-Feb-20 00:00:00.0000, -2.767051821899572E+00,  1.382608594741340E+00,  1.329206513124920E+00, -6.848502350801863E-03, -7.826364541570161E-03,  4.690936196398712E-04,
2422750.500000000, A.D. 1921-Mar-02 00:00:00.0000, -2.834469648207626E+00,  1.303825678370251E+00,  1.333388000592220E+00, -6.635036561224406E-03, -7.928820990901420E-03,  3.675419316238416E-04,
2422760.500000000, A.D. 1921-Mar-12 00:00:00.0000, -2.899752554224965E+00,  1.224059729467141E+00,  1.336564199863530E+00, -6.421570328468846E-03, -8.023011324211259E-03,  2.680443397026626E-04,
2422770.500000000, A.D. 1921-Mar-22 00:00:00.0000, -2.962902058197219E+00,  1.143392189558983E+00,  1.338755886238122E+00, -6.208404367661678E-03, -8.109180536728482E-03,  1.706460907989979E-04,
2422780.500000000, A.D. 1921-Apr-01 00:00:00.0000, -3.023922571939767E+00,  1.061902021373068E+00,  1.339984240022704E+00, -5.995816784495605E-03, -8.187579078254776E-03,  7.538305545577226E-05,
2422790.500000000, A.D. 1921-Apr-11 00:00:00.0000, -3.082821178134282E+00,  9.796656634344988E-01,  1.340270756239492E+00, -5.784063771106382E-03, -8.258461054823642E-03, -1.771757875720652E-05,
2422800.500000000, A.D. 1921-Apr-21 00:00:00.0000, -3.139607415079441E+00,  8.967570017461015E-01,  1.339637161230681E+00, -5.573380397594996E-03, -8.322082609508688E-03, -1.086366221511033E-04,
2422810.500000000, A.D. 1921-May-01 00:00:00.0000, -3.194293069750902E+00,  8.132473568003484E-01,  1.338105336053076E+00, -5.363981478890973E-03, -8.378700473419622E-03, -1.973622109136235E-04,
2422820.500000000, A.D. 1921-May-11 00:00:00.0000, -3.246891979817701E+00,  7.292054842734327E-01,  1.335697246499531E+00, -5.156062495592948E-03, -8.428570676795030E-03, -2.838891550440553E-04,
2422830.500000000, A.D. 1921-May-21 00:00:00.0000, -3.297419845051634E+00,  6.446975878393831E-01,  1.332434879510270E+00, -4.949800548767708E-03, -8.471947412942426E-03, -3.682183134469973E-04,
2422840.500000000, A.D. 1921-May-31 00:00:00.0000, -3.345894048395577E+00,  5.597873426054771E-01,  1.328340185682366E+00, -4.745355335452546E-03, -8.509082048580363E-03, -4.503559991559034E-04,
2422850.500000000, A.D. 1921-Jun-10 00:00:00.0000, -3.392333486847969E+00,  4.745359277634301E-01,  1.323435027577336E+00, -4.542870133626033E-03, -8.540222267925630E-03, -5.303134150642083E-04,
2422860.500000000, A.D. 1921-Jun-20 00:00:00.0000, -3.436758412167548E+00,  3.890020671720038E-01,  1.317741133494595E+00, -4.342472779104508E-03, -8.565611341851655E-03, -6.081061257279496E-04,
2422870.500000000, A.D. 1921-Jun-30 00:00:00.0000, -3.479190281284000E+00,  3.032420766419140E-01,  1.311280056349877E+00, -4.144276629856278E-03, -8.585487516382644E-03, -6.837535636605294E-04,
